species	type_var	chromosome	start	end	gff_upmost_parent	gene_name	Scerevisiae_orthologs	selection_score_S	fdr_p_S	orthofinder_orthocluster	n_types_vars_in_species_orthogroup	n_species_orthogroup	description	biological_process_GO	molecular_function_GO	cellular_component_GO	fraction_clusters_w_selection	fraction_strains_w_selection	total_number_clusters	total_number_strains	significant_selection
Candida_tropicalis	DEL	Supercontig_3.5_C_tropicalis_MYA-3404	128952	129368	gene-CTRG_03790			0.2161234991423671		OG0005193	1	1	Protein of unknown function				0.4666666666666667	0.140625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.8_C_tropicalis_MYA-3404	270604	272211	gene-CTRG_05344			0.2161234991423671		OG0000061	1	1	Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and integral to membrane localization	GO:0055085 (transmembrane transport)	GO:0022857 (transmembrane transporter activity)	GO:0016021 (integral component of membrane)	0.4666666666666667	0.140625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.14_C_tropicalis_MYA-3404	11500	12816	gene-CTRG_06241			0.2127659574468085		OG0000328	1	1	Has domain(s) with predicted protein binding activity, role in exocytosis, vesicle docking and cytoplasm localization	GO:0006887 (exocytosis), GO:0048278 (vesicle docking)	GO:0005515 (protein binding)	GO:0005737 (cytoplasm)	0.3333333333333333	0.15625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.1_C_tropicalis_MYA-3404	683868	688172	gene-CTRG_00317			0.2127659574468085		OG0003316	1	1	Has domain(s) with predicted RNA methyltransferase, RNA binding activity and role in RNA processing	GO:0006396 (RNA processing), GO:0030488 (tRNA methylation)	GO:0003723 (RNA binding), GO:0008173 (RNA methyltransferase activity), GO:0016423 (tRNA (guanine) methyltransferase activity)		0.3333333333333333	0.15625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.5_C_tropicalis_MYA-3404	225797	226183	gene-CTRG_03832			0.2127659574468085		OG0007390	1	1	Protein of unknown function				0.3333333333333333	0.15625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.5_C_tropicalis_MYA-3404	297564	299174	gene-CTRG_03860			0.2127659574468085		OG0002289	1	1	Has domain(s) with predicted GTP binding, GTPase activity, role in GTP catabolic process, protein polymerization, microtubule nucleation, cytoplasmic microtubule organization and gamma-tubulin complex, microtubule localization	GO:0007017 (microtubule-based process), GO:0007020 (microtubule nucleation), GO:0031122 (cytoplasmic microtubule organization), GO:0051258 (protein polymerization)	GO:0003924 (GTPase activity), GO:0005525 (GTP binding)	GO:0000930 (gamma-tubulin complex), GO:0005874 (microtubule)	0.3333333333333333	0.15625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.5_C_tropicalis_MYA-3404	648607	649047	gene-CTRG_03992			0.2127659574468085		OG0003775	1	1	Protein of unknown function				0.3333333333333333	0.15625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.8_C_tropicalis_MYA-3404	533993	535615	gene-CTRG_05458			0.2127659574468085		OG0000736	1	2	Ortholog(s) have cell surface, extracellular region localization			GO:0005576 (extracellular region), GO:0009986 (cell surface)	0.3333333333333333	0.15625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.4_C_tropicalis_MYA-3404	564659	567415	gene-CTRG_03268			0.20902612826603323		OG0000042	1	1	Has domain(s) with predicted sequence-specific DNA binding RNA polymerase II transcription factor, zinc ion binding activity, role in regulation of transcription, DNA-dependent and nucleus localization	GO:0006355 (regulation of transcription, DNA-templated)	GO:0000981 (DNA-binding transcription factor activity, RNA polymerase II-specific), GO:0008270 (zinc ion binding)	GO:0005634 (nucleus)	0.26666666666666666	0.171875	15	64	True
Candida_tropicalis	DEL	Supercontig_3.2_C_tropicalis_MYA-3404	650371	650874	gene-CTRG_01375			0.20809248554913296		OG0004019	1	1	Protein of unknown function				0.4	0.140625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.2_C_tropicalis_MYA-3404	1144908	1145807	gene-CTRG_01599			0.20809248554913296		OG0001608	1	1	Ortholog(s) have plasma membrane localization	GO:0055085 (transmembrane transport)	GO:0005347 (ATP transmembrane transporter activity)	GO:0005886 (plasma membrane)	0.4	0.140625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.4_C_tropicalis_MYA-3404	1219589	1220206	gene-CTRG_03555			0.20809248554913296		OG0003932	1	1	Protein of unknown function				0.4	0.140625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.8_C_tropicalis_MYA-3404	567895	569022	gene-CTRG_05468			0.20253164556962025		OG0004516	1	1	Protein of unknown function				0.5333333333333333	0.125	15	64	True
Candida_tropicalis	DEL	Supercontig_3.11_C_tropicalis_MYA-3404	76056	78386	gene-CTRG_05996			0.19780219780219782		OG0000013	1	1	Has domain(s) with predicted role in protein glycosylation	GO:0006486 (protein glycosylation)	GO:0016757 (glycosyltransferase activity)		0.3333333333333333	0.140625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.1_C_tropicalis_MYA-3404	1230364	1232025	gene-CTRG_00559			0.19780219780219782		OG0004770	1	1	Has domain(s) with predicted amino acid transmembrane transporter activity, role in amino acid transmembrane transport and membrane localization	GO:0003333 (amino acid transmembrane transport), GO:0006810 (transport), GO:0055085 (transmembrane transport)	GO:0015171 (amino acid transmembrane transporter activity), GO:0022857 (transmembrane transporter activity)	GO:0016020 (membrane)	0.3333333333333333	0.140625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.2_C_tropicalis_MYA-3404	247470	249095	gene-CTRG_01202			0.19780219780219782		OG0004197	1	1	Has domain(s) with predicted methyltransferase, zinc ion binding, DNA binding activity and role in DNA repair, regulation of transcription, DNA-dependent	GO:0006281 (DNA repair), GO:0006355 (regulation of transcription, DNA-templated)	GO:0003677 (DNA binding), GO:0008168 (methyltransferase activity), GO:0008270 (zinc ion binding)		0.3333333333333333	0.140625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.3_C_tropicalis_MYA-3404	1312796	1313179	gene-CTRG_02629			0.19780219780219782		OG0007187	1	1	Protein of unknown function				0.3333333333333333	0.140625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.6_C_tropicalis_MYA-3404	206314	207303	gene-CTRG_04376			0.19780219780219782		OG0000053	1	1	Has domain(s) with predicted hydrolase activity		GO:0016787 (hydrolase activity)		0.3333333333333333	0.140625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.1_C_tropicalis_MYA-3404	872679	873803	gene-CTRG_00417			0.19718309859154928		OG0002561	1	1	Has domain(s) with predicted DNA binding, nuclease activity and role in DNA repair	GO:0006281 (DNA repair)	GO:0003677 (DNA binding), GO:0003824 (catalytic activity), GO:0004518 (nuclease activity), GO:0016788 (hydrolase activity, acting on ester bonds)		0.4666666666666667	0.125	15	64	True
Candida_tropicalis	DEL	Supercontig_3.3_C_tropicalis_MYA-3404	1496424	1497722	gene-CTRG_02710			0.19718309859154928		OG0004815	2	1	Has domain(s) with predicted aspartic-type endopeptidase activity and role in proteolysis	GO:0006508 (proteolysis)	GO:0004190 (aspartic-type endopeptidase activity)		0.4666666666666667	0.125	15	64	True
Candida_tropicalis	DEL	Supercontig_3.5_C_tropicalis_MYA-3404	127338	128951	gene-CTRG_03788			0.19718309859154928		OG0005193	1	1	Has domain(s) with predicted role in cell adhesion	GO:0007155 (cell adhesion)			0.4666666666666667	0.125	15	64	True
Candida_tropicalis	DEL	Supercontig_3.5_C_tropicalis_MYA-3404	127387	128868	gene-CTRG_03789			0.19718309859154928		OG0007211	1	1	Protein of unknown function				0.4666666666666667	0.125	15	64	True
Candida_tropicalis	DEL	Supercontig_3.11_C_tropicalis_MYA-3404	222262	222999	gene-CTRG_06065			0.19704433497536944		OG0005196	1	1	Protein of unknown function				0.26666666666666666	0.15625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.2_C_tropicalis_MYA-3404	2160387	2164604	gene-CTRG_02071			0.19704433497536944		OG0000001	1	1	Ortholog(s) have cell surface, fungal-type cell wall localization			GO:0009277 (fungal-type cell wall), GO:0009986 (cell surface)	0.26666666666666666	0.15625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.4_C_tropicalis_MYA-3404	1306946	1308163	gene-CTRG_03586			0.19704433497536944		OG0001140	1	1	Protein of unknown function				0.26666666666666666	0.15625	15	64	True
Candida_tropicalis	DEL	Supercontig_3.3_C_tropicalis_MYA-3404	547408	547782	gene-CTRG_02325			0.19047619047619047		OG0005761	1	1	Protein of unknown function				0.4	0.125	15	64	True
Candida_tropicalis	DEL	Supercontig_3.8_C_tropicalis_MYA-3404	799479	800285	gene-CTRG_05563			0.19047619047619047		OG0001123	2	1	Protein of unknown function				0.4	0.125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.7_C_tropicalis_MYA-3404	697478	699982	gene-CTRG_05130			0.5161290322580646		OG0003774	1	1	Protein of unknown function				0.5333333333333333	0.5	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	740934	741653	gene-CTRG_01412			0.5048543689320388		OG0001517	1	2	Protein of unknown function				0.6666666666666666	0.40625	15	64	True
Candida_tropicalis	DUP	Supercontig_3.7_C_tropicalis_MYA-3404	694913	696235	gene-CTRG_05129			0.49541284403669716		OG0003774	1	1	Protein of unknown function				0.6	0.421875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.4_C_tropicalis_MYA-3404	915683	916669	gene-CTRG_03416			0.49261083743842365		OG0000502	1	1	Has domain(s) with predicted magnesium ion binding, inorganic diphosphatase activity, role in phosphate-containing compound metabolic process and cytoplasm localization	GO:0006796 (phosphate-containing compound metabolic process)	GO:0000287 (magnesium ion binding), GO:0004427 (inorganic diphosphatase activity)	GO:0005737 (cytoplasm)	0.6666666666666666	0.390625	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	737517	738236	gene-CTRG_01410			0.4615384615384615		OG0001517	1	2	Protein of unknown function				0.6	0.375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	2972	3523	gene-CTRG_00002			0.4382470119521912		OG0001382	1	2	Ortholog(s) have plasma membrane localization	GO:0006886 (intracellular protein transport)		GO:0005783 (endoplasmic reticulum), GO:0005886 (plasma membrane), GO:0016021 (integral component of membrane)	0.7333333333333333	0.3125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.7_C_tropicalis_MYA-3404	692590	693996	gene-CTRG_05128			0.42940490081680277		OG0003774	1	1	Protein of unknown function				0.5333333333333333	0.359375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.6_C_tropicalis_MYA-3404	23003	23659	gene-CTRG_04293			0.422649140546006		OG0003944	1	2	Protein of unknown function				0.7333333333333333	0.296875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.9_C_tropicalis_MYA-3404	55809	56477	gene-CTRG_05594			0.422649140546006		OG0001097	1	2	Protein of unknown function				0.7333333333333333	0.296875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.9_C_tropicalis_MYA-3404	56865	57212	gene-CTRG_05595			0.422649140546006		OG0004684	1	2	Protein of unknown function				0.7333333333333333	0.296875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.9_C_tropicalis_MYA-3404	57480	57797	gene-CTRG_05596			0.422649140546006		OG0005519	1	2	Protein of unknown function				0.7333333333333333	0.296875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.9_C_tropicalis_MYA-3404	58228	59040	gene-CTRG_05597			0.406570841889117		OG0001586	1	3	Has domain(s) with predicted phosphatase activity and role in metabolic process	GO:0008152 (metabolic process)	GO:0016791 (phosphatase activity)		0.7333333333333333	0.28125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.8_C_tropicalis_MYA-3404	432	2072	gene-CTRG_05228			0.397212543554007		OG0004719	1	1	Has domain(s) with predicted protein binding activity	GO:0030071 (regulation of mitotic metaphase/anaphase transition), GO:0031145 (anaphase-promoting complex-dependent catabolic process)	GO:0005515 (protein binding)	GO:0005680 (anaphase-promoting complex)	0.6	0.296875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	1969464	1969898	gene-CTRG_00877			0.39560439560439564		OG0005766	1	1	Protein of unknown function				0.6666666666666666	0.28125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	790162	791979	gene-CTRG_01430			0.39560439560439564		OG0001129	1	1	Protein of unknown function			GO:0005886 (plasma membrane)	0.6666666666666666	0.28125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.4_C_tropicalis_MYA-3404	134711	135349	gene-CTRG_03092			0.39560439560439564		OG0001841	1	1	Protein of unknown function				0.6666666666666666	0.28125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.13_C_tropicalis_MYA-3404	15109	15774	gene-CTRG_06230			0.3829787234042553		OG0001141	1	1	Ortholog(s) have NuA4 histone acetyltransferase complex localization	GO:0006355 (regulation of transcription, DNA-templated)		GO:0000812 (Swr1 complex), GO:0005634 (nucleus), GO:0035267 (NuA4 histone acetyltransferase complex)	0.6	0.28125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	1967553	1967996	gene-CTRG_00876			0.3829787234042553		OG0005766	1	1	Protein of unknown function				0.6	0.28125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	739122	740555	gene-CTRG_01411			0.3829787234042553		OG0003617	1	1	Has domain(s) with predicted metal ion transmembrane transporter activity, role in transmembrane transport, metal ion transport and membrane localization	GO:0030001 (metal ion transport), GO:0055085 (transmembrane transport)	GO:0046873 (metal ion transmembrane transporter activity)	GO:0016020 (membrane)	0.6	0.28125	15	64	True
Candida_tropicalis	DUP	Supercontig_3.4_C_tropicalis_MYA-3404	916928	919528	gene-CTRG_03417			0.3814303638644918		OG0003498	1	1	Has domain(s) with predicted membrane localization		GO:0005227 (calcium activated cation channel activity)	GO:0016020 (membrane)	0.5333333333333333	0.296875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.6_C_tropicalis_MYA-3404	108366	109169	gene-CTRG_04339			0.3814303638644918		OG0003968	1	1	Protein of unknown function				0.5333333333333333	0.296875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.10_C_tropicalis_MYA-3404	3662	4903	gene-CTRG_05773			0.38095238095238093		OG0000569	1	2	Protein of unknown function				0.8	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.10_C_tropicalis_MYA-3404	5207	5821	gene-CTRG_05774			0.38095238095238093		OG0002036	1	1	Has domain(s) with predicted cytoplasm localization		GO:0047429 (nucleoside-triphosphate diphosphatase activity)	GO:0005737 (cytoplasm)	0.8	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.8_C_tropicalis_MYA-3404	41694	42329	gene-CTRG_05247			0.38095238095238093		OG0001225	1	2	Protein of unknown function				0.8	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	517	2856	gene-CTRG_00001			0.37988826815642457		OG0001440	1	3	Has domain(s) with predicted metal ion transmembrane transporter activity, role in transmembrane transport, metal ion transport and membrane localization	GO:0030001 (metal ion transport), GO:0055085 (transmembrane transport), GO:1903830 (magnesium ion transmembrane transport)	GO:0015095 (magnesium ion transmembrane transporter activity), GO:0046873 (metal ion transmembrane transporter activity)	GO:0016020 (membrane)	0.6666666666666666	0.265625	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	3573	5879	gene-CTRG_00003			0.37988826815642457		OG0000621	1	2	Protein of unknown function				0.6666666666666666	0.265625	15	64	True
Candida_tropicalis	DUP	Supercontig_3.6_C_tropicalis_MYA-3404	22211	22813	gene-CTRG_04292			0.37988826815642457		OG0000870	1	2	Ortholog(s) have  and small-subunit processome, membrane localization	GO:0006412 (translation), GO:0009267 (cellular response to starvation), GO:0030447 (filamentous growth), GO:0036170 (filamentous growth of a population of unicellular organisms in response to starvation), GO:0036180 (filamentous growth of a population of unicellular organisms in response to biotic stimulus), GO:0071216 (cellular response to biotic stimulus)	GO:0003735 (structural constituent of ribosome)	GO:0005840 (ribosome), GO:0015934 (large ribosomal subunit), GO:0016020 (membrane), GO:0032040 (small-subunit processome)	0.6666666666666666	0.265625	15	64	True
Candida_tropicalis	DUP	Supercontig_3.6_C_tropicalis_MYA-3404	116743	117255	gene-CTRG_04343			0.37988826815642457		OG0000762	1	1	Ortholog(s) have GTPase activity, role in mitotic M phase and spindle pole body localization	GO:0000087 (mitotic M phase), GO:0000910 (cytokinesis), GO:0007264 (small GTPase mediated signal transduction), GO:0010458 (exit from mitosis)	GO:0003924 (GTPase activity), GO:0005525 (GTP binding)	GO:0005816 (spindle pole body), GO:0044732 (mitotic spindle pole body)	0.6666666666666666	0.265625	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	212113	213456	gene-CTRG_00096			0.3682310469314079		OG0004815	2	1	Has domain(s) with predicted aspartic-type endopeptidase activity and role in proteolysis	GO:0006508 (proteolysis)	GO:0004190 (aspartic-type endopeptidase activity)		0.6	0.265625	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	1967385	1970573	gene-CTRG_00875			0.3682310469314079		OG0003776	1	1	Has domain(s) with predicted role in cell wall macromolecule catabolic process	GO:0016998 (cell wall macromolecule catabolic process)			0.6	0.265625	15	64	True
Candida_tropicalis	DUP	Supercontig_3.3_C_tropicalis_MYA-3404	954956	956221	gene-CTRG_02502			0.3682310469314079		OG0004006	1	1	Has domain(s) with predicted protein binding activity		GO:0005515 (protein binding)		0.6	0.265625	15	64	True
Candida_tropicalis	DUP	Supercontig_3.7_C_tropicalis_MYA-3404	350399	352150	gene-CTRG_04987			0.3682310469314079		OG0000092	1	1	Has domain(s) with predicted ATP binding, cation-transporting ATPase, ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism activity, role in ATP biosynthetic process, cation transport and integral to membrane localization	GO:0006754 (ATP biosynthetic process), GO:0006812 (cation transport), GO:0008152 (metabolic process)	GO:0000166 (nucleotide binding), GO:0003824 (catalytic activity), GO:0005215 (transporter activity), GO:0005524 (ATP binding), GO:0015662 (P-type ion transporter activity), GO:0016887 (ATP hydrolysis activity), GO:0019829 (ATPase-coupled cation transmembrane transporter activity)	GO:0016020 (membrane), GO:0016021 (integral component of membrane), GO:1903561 (extracellular vesicle)	0.6	0.265625	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	792198	793349	gene-CTRG_01431			0.36363636363636365		OG0001995	1	1	Has domain(s) with predicted SNAP receptor activity, role in intracellular protein transport, vesicle-mediated transport and membrane localization	GO:0006886 (intracellular protein transport), GO:0016192 (vesicle-mediated transport)	GO:0005484 (SNAP receptor activity)	GO:0016020 (membrane), GO:0031201 (SNARE complex)	0.6666666666666666	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.8_C_tropicalis_MYA-3404	799479	800285	gene-CTRG_05563			0.36363636363636365		OG0001123	2	1	Protein of unknown function				0.6666666666666666	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.8_C_tropicalis_MYA-3404	800639	802414	gene-CTRG_05564			0.36363636363636365		OG0000543	1	1	Protein of unknown function				0.6666666666666666	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	1201842	1202978	gene-CTRG_00547			0.35462842242503256		OG0000051	1	1	Has domain(s) with predicted NAD binding, oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor activity and role in oxidation-reduction process	GO:0008152 (metabolic process)	GO:0000166 (nucleotide binding), GO:0008863 (formate dehydrogenase (NAD+) activity), GO:0016616 (oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor), GO:0051287 (NAD binding)		0.5333333333333333	0.265625	15	64	True
Candida_tropicalis	DUP	Supercontig_3.12_C_tropicalis_MYA-3404	83786	84895	gene-CTRG_06204			0.35294117647058826		OG0005028	1	1	Has domain(s) with predicted branched-chain-amino-acid transaminase activity and role in branched-chain amino acid metabolic process	GO:0008152 (metabolic process), GO:0009081 (branched-chain amino acid metabolic process)	GO:0003824 (catalytic activity), GO:0004084 (branched-chain-amino-acid transaminase activity)		0.6	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	215043	215408	gene-CTRG_00097			0.35294117647058826		OG0007335	1	1	Protein of unknown function				0.6	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	215411	216076	gene-CTRG_00098			0.35294117647058826		OG0000519	1	2	Protein of unknown function				0.6	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	230991	232367	gene-CTRG_00106			0.35294117647058826		OG0002948	1	1	Has domain(s) with predicted nucleoside transmembrane transporter activity, role in transport and integral to membrane localization	GO:0006810 (transport), GO:1901642 (nucleoside transmembrane transport)	GO:0005337 (nucleoside transmembrane transporter activity)	GO:0016021 (integral component of membrane)	0.6	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	232364	233938	gene-CTRG_00107			0.35294117647058826		OG0000427	1	2	Has domain(s) with predicted role in peptidyl-diphthamide biosynthetic process from peptidyl-histidine and cytoplasm localization	GO:0017183 (peptidyl-diphthamide biosynthetic process from peptidyl-histidine)		GO:0005737 (cytoplasm)	0.6	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.1_C_tropicalis_MYA-3404	234869	235534	gene-CTRG_00108			0.35294117647058826		OG0000519	1	2	Ortholog(s) have role in single-species biofilm formation on inanimate substrate	GO:0044011 (single-species biofilm formation on inanimate substrate)	GO:0020037 (heme binding)	GO:0009986 (cell surface)	0.6	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	793997	794521	gene-CTRG_01432			0.35294117647058826		OG0000690	1	1	Protein of unknown function				0.6	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.4_C_tropicalis_MYA-3404	1073013	1073411	gene-CTRG_03488			0.35294117647058826		OG0004978	1	1	Protein of unknown function				0.6	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.7_C_tropicalis_MYA-3404	346073	347800	gene-CTRG_04986			0.35294117647058826		OG0000079	1	1	Has domain(s) with predicted carbon-nitrogen ligase activity, with glutamine as amido-N-donor, hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides activity		GO:0016787 (hydrolase activity), GO:0016811 (hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides), GO:0016884 (carbon-nitrogen ligase activity, with glutamine as amido-N-donor)		0.6	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.8_C_tropicalis_MYA-3404	793741	794127	gene-CTRG_05561			0.35294117647058826		OG0003700	1	1	Ortholog(s) have membrane localization	GO:0006412 (translation)	GO:0003735 (structural constituent of ribosome)	GO:0005622 (intracellular anatomical structure), GO:0005840 (ribosome), GO:0015935 (small ribosomal subunit), GO:0016020 (membrane)	0.6	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.5_C_tropicalis_MYA-3404	862486	863325	gene-CTRG_04075			0.3468208092485549		OG0004769	1	1	Protein of unknown function				0.6666666666666666	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.8_C_tropicalis_MYA-3404	408720	409274	gene-CTRG_05405			0.3468208092485549		OG0001096	1	1	Has domain(s) with predicted hydrolase activity		GO:0016787 (hydrolase activity)		0.6666666666666666	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.8_C_tropicalis_MYA-3404	45169	45567	gene-CTRG_05249			0.34355828220858897		OG0005067	1	2	Protein of unknown function				0.8	0.21875	15	64	True
Candida_tropicalis	DUP	Supercontig_3.7_C_tropicalis_MYA-3404	690961	692007	gene-CTRG_05127			0.3404255319148936		OG0000067	1	1	Has domain(s) with predicted zinc ion binding, nucleotide binding, oxidoreductase activity and role in oxidation-reduction process		GO:0000166 (nucleotide binding), GO:0008270 (zinc ion binding), GO:0016491 (oxidoreductase activity)		0.5333333333333333	0.25	15	64	True
Candida_tropicalis	DUP	Supercontig_3.4_C_tropicalis_MYA-3404	1429589	1431343	gene-CTRG_03635			0.3385490753911807		OG0000194	1	2	Has domain(s) with predicted FMN binding, heme binding, oxidoreductase activity and role in oxidation-reduction process		GO:0003824 (catalytic activity), GO:0010181 (FMN binding), GO:0016491 (oxidoreductase activity), GO:0020037 (heme binding)		0.4666666666666667	0.265625	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	347704	350646	gene-CTRG_01240			0.33707865168539325		OG0003499	1	1	Protein of unknown function	GO:0006355 (regulation of transcription, DNA-templated), GO:0006357 (regulation of transcription by RNA polymerase II), GO:0009267 (cellular response to starvation), GO:0030447 (filamentous growth), GO:0032784 (regulation of DNA-templated transcription, elongation), GO:0036170 (filamentous growth of a population of unicellular organisms in response to starvation), GO:0036180 (filamentous growth of a population of unicellular organisms in response to biotic stimulus), GO:0071216 (cellular response to biotic stimulus)			0.6	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.2_C_tropicalis_MYA-3404	352601	353440	gene-CTRG_01242			0.33707865168539325		OG0002004	1	1	Has domain(s) with predicted zinc ion binding, hydrolase activity		GO:0003824 (catalytic activity), GO:0008270 (zinc ion binding), GO:0016787 (hydrolase activity)		0.6	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.3_C_tropicalis_MYA-3404	948152	953803	gene-CTRG_02501			0.33707865168539325		OG0003315	1	1	Ortholog(s) have fatty acid synthase activity and role in cellular response to biotic stimulus, pathogenesis, single-species biofilm formation on inanimate substrate, fatty acid biosynthetic process	GO:0006633 (fatty acid biosynthetic process), GO:0008152 (metabolic process), GO:0009059 (macromolecule biosynthetic process), GO:0042759 (long-chain fatty acid biosynthetic process), GO:0044011 (single-species biofilm formation on inanimate substrate), GO:0071216 (cellular response to biotic stimulus)	GO:0000166 (nucleotide binding), GO:0000287 (magnesium ion binding), GO:0003824 (catalytic activity), GO:0004312 (fatty acid synthase activity), GO:0004315 (3-oxoacyl-[acyl-carrier-protein] synthase activity), GO:0004316 (3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity), GO:0008897 (holo-[acyl-carrier-protein] synthase activity), GO:0016740 (transferase activity), GO:0016746 (acyltransferase activity)	GO:0005835 (fatty acid synthase complex)	0.6	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.5_C_tropicalis_MYA-3404	849829	851286	gene-CTRG_04069			0.33707865168539325		OG0000402	1	1	Ortholog(s) have role in cellular response to drug	GO:0006508 (proteolysis), GO:0035690 (cellular response to drug)	GO:0004177 (aminopeptidase activity), GO:0008270 (zinc ion binding)		0.6	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.6_C_tropicalis_MYA-3404	24727	25080	gene-CTRG_04294			0.33707865168539325		OG0005401	1	2	Has domain(s) with predicted nucleotide binding activity		GO:0000166 (nucleotide binding), GO:0003676 (nucleic acid binding)		0.6	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.8_C_tropicalis_MYA-3404	796332	797861	gene-CTRG_05562			0.33707865168539325		OG0000148	1	2	Ortholog(s) have role in NAD transport and plasma membrane localization	GO:0043132 (NAD transport), GO:0055085 (transmembrane transport)	GO:0022857 (transmembrane transporter activity)	GO:0005886 (plasma membrane), GO:0016021 (integral component of membrane)	0.6	0.234375	15	64	True
Candida_tropicalis	DUP	Supercontig_3.10_C_tropicalis_MYA-3404	32813	33400	gene-CTRG_05790			0.336980306345733		OG0000238	1	1	Ortholog(s) have plasma membrane localization			GO:0005886 (plasma membrane)	0.7333333333333333	0.21875	15	64	True
